epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3
0,train,0,4,,,,"[251, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[251, 4]",,"[251, 4, 64]","[false, false, false, false]","[0.49860677123069763, 0.5055195689201355, 0.5033444762229919, 0.5058656930923462]",0.4899418652057647,0.4907955527305603,0.5345852375030518,0.4910643100738525,0.0342700034379959,0.0413780137896537,0.0366864837706089,0.0369723439216613,0.4986067712306976,0.5055195689201355,0.5033444762229919,0.5058656930923462
0,val,0,4,,,,"[251, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[251, 4]",,"[251, 4, 64]","[false, false, false, false]","[0.49985674023628235, 0.5042697191238403, 0.5045820474624634, 0.5071154832839966]",0.5334188938140869,0.4952017962932586,0.5459910035133362,0.5000615119934082,0.0534137152135372,0.0545622743666172,0.0548289343714714,0.0545535869896411,0.4998567402362823,0.5042697191238403,0.5045820474624634,0.5071154832839966
0,test,0,4,,,,"[251, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[251, 4]",,"[251, 4, 64]","[false, false, false, false]","[0.49985674023628235, 0.5042697191238403, 0.5045820474624634, 0.5071154832839966]",0.5334188938140869,0.4952017962932586,0.5459910035133362,0.5000615119934082,0.0534137152135372,0.0545622743666172,0.0548289343714714,0.0545535869896411,0.4998567402362823,0.5042697191238403,0.5045820474624634,0.5071154832839966
50,train,0,4,,,,"[251, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[251, 4]",,"[251, 4, 64]","[false, false, false, false]","[0.5173634886741638, 0.5218048095703125, 0.5292622447013855, 0.5165478587150574]",0.9695807099342346,0.898381233215332,0.883499026298523,0.4127043485641479,0.054798524826765,0.1219871044158935,0.1051021367311477,0.2346527129411697,0.5173634886741638,0.5218048095703125,0.5292622447013855,0.5165478587150574
50,val,0,4,,,,"[251, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[251, 4]",,"[251, 4, 64]","[false, false, false, false]","[0.5173717737197876, 0.5218238830566406, 0.5293080806732178, 0.5165949463844299]",0.9705285429954528,0.9006400108337402,0.8848232626914978,0.4163058996200561,0.0535777509212493,0.1165836080908775,0.1034219115972518,0.2329654842615127,0.5173717737197876,0.5218238830566406,0.5293080806732178,0.5165949463844299
50,test,0,4,,,,"[251, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[251, 4]",,"[251, 4, 64]","[false, false, false, false]","[0.5173717737197876, 0.5218238830566406, 0.5293080806732178, 0.5165949463844299]",0.9705285429954528,0.9006400108337402,0.8848232626914978,0.4163058996200561,0.0535777509212493,0.1165836080908775,0.1034219115972518,0.2329654842615127,0.5173717737197876,0.5218238830566406,0.5293080806732178,0.5165949463844299
100,train,0,4,,,,"[251, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[251, 4]",,"[251, 4, 64]","[false, false, false, false]","[0.517492413520813, 0.5220656394958496, 0.530117928981781, 0.517302930355072]",0.9702712297439576,0.8980763554573059,0.8843382596969604,0.4129933714866638,0.0538335144519805,0.1186792328953743,0.1049529314041137,0.2338829040527343,0.517492413520813,0.5220656394958496,0.530117928981781,0.517302930355072
100,val,0,4,,,,"[251, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[251, 4]",,"[251, 4, 64]","[false, false, false, false]","[0.517492949962616, 0.5220671892166138, 0.5301215052604675, 0.5173083543777466]",0.9705164432525636,0.9006631374359131,0.8856383562088013,0.4158074557781219,0.0534039288759231,0.1152377054095268,0.1014702096581459,0.232057049870491,0.517492949962616,0.5220671892166138,0.5301215052604675,0.5173083543777466
100,test,0,4,,,,"[251, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[251, 4]",,"[251, 4, 64]","[false, false, false, false]","[0.517492949962616, 0.5220671892166138, 0.5301215052604675, 0.5173083543777466]",0.9705164432525636,0.9006631374359131,0.8856383562088013,0.4158074557781219,0.0534039288759231,0.1152377054095268,0.1014702096581459,0.232057049870491,0.517492949962616,0.5220671892166138,0.5301215052604675,0.5173083543777466
150,train,0,4,,,,"[251, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[251, 4]",,"[251, 4, 64]","[false, false, false, false]","[0.5175051093101501, 0.5221056938171387, 0.5302169919013977, 0.5174272656440735]",0.9694833159446716,0.9006494879722595,0.8830150961875916,0.4198705852031708,0.0544254966080188,0.1171467900276184,0.1032256186008453,0.2305034101009369,0.5175051093101501,0.5221056938171387,0.5302169919013977,0.5174272656440735
