event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_mean_hop_4,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,weights_std_hop_4,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3,hop_scalar_hop_4,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2,attention_norm_entropy_mean_hop_3,attention_mae_from_baseline_hop_3,attention_max_abs_diff_from_baseline_hop_3,attention_cosine_to_baseline_hop_3,attention_norm_entropy_mean_hop_4,attention_mae_from_baseline_hop_4,attention_max_abs_diff_from_baseline_hop_4,attention_cosine_to_baseline_hop_4
forward,0,train,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.4987242519855499, 0.4961550831794739, 0.4942900240421295, 0.5057377219200134, 0.49817442893981934]",,,,0,,,0.5104312300682068,0.4883776605129242,0.47788169980049133,0.5134978294372559,0.5133782625198364,0.054117683321237564,0.05495249852538109,0.060733526945114136,0.05026626959443092,0.0534045472741127,0.4987242519855499,0.4961550831794739,0.4942900240421295,0.5057377219200134,0.49817442893981934,,,,,,,,,,,,,,,,,,,,
backward,0,train,0,0.002,5,,,,,,,,,,,,0,0.698470292012253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.4992241859436035, 0.4956551194190979, 0.49379006028175354, 0.5052377581596375, 0.4986744523048401]",,,,0,,,0.5324218273162842,0.4787016808986664,0.46126002073287964,0.511358380317688,0.5222803354263306,0.02903103269636631,0.028064684942364693,0.031494978815317154,0.024081522598862648,0.024731621146202087,0.4992241859436035,0.4956551194190979,0.49379006028175354,0.5052377581596375,0.4986744523048401,,,,,0.9894634485244751,nan,nan,nan,0.9890322089195251,nan,nan,nan,0.991360068321228,nan,nan,nan,0.9886747598648071,nan,nan,nan
forward,0,test,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.4992241859436035, 0.4956551194190979, 0.49379006028175354, 0.5052377581596375, 0.4986744523048401]",,,,0,,,0.5324218273162842,0.4787016808986664,0.46126002073287964,0.511358380317688,0.5222803354263306,0.02903103269636631,0.028064684942364693,0.031494978815317154,0.024081522598862648,0.024731621146202087,0.4992241859436035,0.4956551194190979,0.49379006028175354,0.5052377581596375,0.4986744523048401,,,,,0.9894634485244751,nan,nan,nan,0.9890322089195251,nan,nan,nan,0.991360068321228,nan,nan,nan,0.9886747598648071,nan,nan,nan
forward,50,train,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5036213397979736, 0.49243104457855225, 0.4892265498638153, 0.5028356909751892, 0.4946497082710266]",,,,0,,,0.5452637076377869,0.43806934356689453,0.4796724021434784,0.5904072523117065,0.40101638436317444,0.09682144224643707,0.09672752022743225,0.10082358866930008,0.11987780034542084,0.10309240221977234,0.5036213397979736,0.49243104457855225,0.4892265498638153,0.5028356909751892,0.4946497082710266,,,,,,,,,,,,,,,,,,,,
backward,50,train,0,0.002,5,,,,,,,,,,,,0,0.09404748727400507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5034677386283875, 0.49247753620147705, 0.48911911249160767, 0.502943217754364, 0.49473926424980164]",,,,0,,,0.5458992719650269,0.43631964921951294,0.4847465455532074,0.5945860743522644,0.397019624710083,0.08774062246084213,0.09099861234426498,0.07650434970855713,0.1016945019364357,0.08919630944728851,0.5034677386283875,0.49247753620147705,0.48911911249160767,0.502943217754364,0.49473926424980164,,,,,0.9679266214370728,0.05505477637052536,0.5525272488594055,0.9832953810691833,0.939299464225769,0.016457611694931984,0.9231266975402832,0.9497886896133423,0.9731650948524475,0.012917372398078442,0.5862366557121277,0.9617455005645752,0.9593937397003174,0.016833702102303505,0.6946064233779907,0.9168271422386169
forward,50,test,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5034677386283875, 0.49247753620147705, 0.48911911249160767, 0.502943217754364, 0.49473926424980164]",,,,0,,,0.5458992719650269,0.43631964921951294,0.4847465455532074,0.5945860743522644,0.397019624710083,0.08774062246084213,0.09099861234426498,0.07650434970855713,0.1016945019364357,0.08919630944728851,0.5034677386283875,0.49247753620147705,0.48911911249160767,0.502943217754364,0.49473926424980164,,,,,0.9679266214370728,0.05505477637052536,0.5525272488594055,0.9832953810691833,0.939299464225769,0.016457611694931984,0.9231266975402832,0.9497886896133423,0.9731650948524475,0.012917370535433292,0.5862366557121277,0.9617455005645752,0.9593937397003174,0.016833702102303505,0.6946064233779907,0.9168271422386169
forward,100,train,0,0.00015551999999999997,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5012376308441162, 0.4926288425922394, 0.48737093806266785, 0.5044406652450562, 0.495785117149353]",,,,0,,,0.4676447808742523,0.4304146468639374,0.4911753535270691,0.6244267225265503,0.42297160625457764,0.11333594471216202,0.10391375422477722,0.1007857471704483,0.1243109330534935,0.11917149275541306,0.5012376308441162,0.4926288425922394,0.48737093806266785,0.5044406652450562,0.495785117149353,,,,,,,,,,,,,,,,,,,,
backward,100,train,0,0.00015551999999999997,5,,,,,,,,,,,,0,0.07812627986861403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
