event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2
forward,0,train,0,0.005,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 48]","[false, false, false]","[0.949999988079071, 0.800000011920929, 0.800000011920929]",,,,0,,,0.9499999284744263,0.7999999523162842,0.7999999523162842,0.0,0.0,0.0,0.949999988079071,0.800000011920929,0.800000011920929,,,,,,,,,,,,
backward,0,train,0,0.005,3,,,,,,,,,,,,0,0.0024458724074065685,,,,,,,,,,,,,,,,,,,,,,
backward,0,train,1,0.005,3,,,,,,,,,,,,0,0.003109029261395335,,,,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.005,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 48]","[false, false, false]","[0.9497619271278381, 0.7991988062858582, 0.7991988062858582]",,,,0,,,0.9497619271278381,0.7991988062858582,0.7991988062858582,0.0,0.0,0.0,0.9497619271278381,0.7991988062858582,0.7991988062858582,,,,,,,,,,,,
forward,0,test,0,0.005,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 48]","[false, false, false]","[0.9497619271278381, 0.7991988062858582, 0.7991988062858582]",,,,0,,,0.9497619271278381,0.7991988062858582,0.7991988062858582,0.0,0.0,0.0,0.9497619271278381,0.7991988062858582,0.7991988062858582,,,,,,,,,,,,
forward,50,train,0,0.005,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 48]","[false, false, false]","[0.9370511174201965, 0.7803774476051331, 0.7644018530845642]",,,,0,,,0.9370511174201965,0.7803774476051331,0.7644017338752747,0.0,0.0,0.0,0.9370511174201965,0.7803774476051331,0.7644018530845642,,,,,,,,,,,,
backward,50,train,0,0.005,3,,,,,,,,,,,,0,0.01361075509339571,,,,,,,,,,,,,,,,,,,,,,
backward,50,train,1,0.005,3,,,,,,,,,,,,0,0.0022111665457487106,,,,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.005,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 48]","[false, false, false]","[0.9367648363113403, 0.779798686504364, 0.7638885974884033]",,,,0,,,0.9367648363113403,0.779798686504364,0.7638885974884033,0.0,0.0,0.0,0.9367648363113403,0.779798686504364,0.7638885974884033,,,,,,,,,,,,
forward,50,test,0,0.005,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 48]","[false, false, false]","[0.9367648363113403, 0.779798686504364, 0.7638885974884033]",,,,0,,,0.9367648363113403,0.779798686504364,0.7638885974884033,0.0,0.0,0.0,0.9367648363113403,0.779798686504364,0.7638885974884033,,,,,,,,,,,,
